,UnixTime,Tweet,Polarity
1797,1575468166427.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1798,1575468166427.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1799,1575468166431.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1800,1575468166431.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1801,1575468168788.0,"RT @hasavrat: Vakifbank was established by a special directive issued by then-PM Menderes on Jan 11, 1954 with financial assets confiscated...",1.0
1802,1575468168788.0,"RT @hasavrat: Vakifbank was established by a special directive issued by then-PM Menderes on Jan 11, 1954 with financial assets confiscated...",1.0
1803,1575468168996.0,"RT @smyrna1923: Belediyelerin musluklarindan akan paralarin donemi bitti
Ihalelerden yedikleri paralarin donemleri bitti
Dusunduler dusundu...",1.0
1804,1575468168996.0,"RT @smyrna1923: Belediyelerin musluklarindan akan paralarin donemi bitti
Ihalelerden yedikleri paralarin donemleri bitti
Dusunduler dusundu...",1.0
1805,1575468177790.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1806,1575468177790.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1807,1575468178631.0,"RT @istanbul__kusu: 1- Senelerce Atamizin mirasi diye Is Bankasini kemirenler, bu da yetmezmis gibi gidip yurtdisindan kredi cekip borc ala...",1.0
1808,1575468178631.0,"RT @istanbul__kusu: 1- Senelerce Atamizin mirasi diye Is Bankasini kemirenler, bu da yetmezmis gibi gidip yurtdisindan kredi cekip borc ala...",1.0
1809,1575468182847.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1810,1575468182847.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1811,1575468188884.0,"RT @Cisem0732: #VakifBank Memleketi komple Damada devredelim bizde hic ugrasmayalim. 

100 yildir yapilan butun yatirimlari 17 yilda yedile...",1.0
1812,1575468188884.0,"RT @Cisem0732: #VakifBank Memleketi komple Damada devredelim bizde hic ugrasmayalim. 

100 yildir yapilan butun yatirimlari 17 yilda yedile...",1.0
1813,1575468190276.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1814,1575468190276.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1815,1575468191075.0,"Cumhurbaskanligi Kararinin yururluge girmesiyle birlikte, Vakiflar Genel Mudurlugunun idare ve temsil ettigi %58,...",1.0
1816,1575468191075.0,"Cumhurbaskanligi Kararinin yururluge girmesiyle birlikte, Vakiflar Genel Mudurlugunun idare ve temsil ettigi %58,...",1.0
1817,1575468194924.0,"RT @medyaadami: Vakif Bank hisselerine cokuldu mu?
Vakif mallarina el mi konuldu?
Sorularinin cevabi bu floodda

Bir de vakiflarin faiz isl...",0.0
1818,1575468194924.0,"RT @medyaadami: Vakif Bank hisselerine cokuldu mu?
Vakif mallarina el mi konuldu?
Sorularinin cevabi bu floodda

Bir de vakiflarin faiz isl...",0.0
1819,1575468196077.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1820,1575468196077.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1821,1575468196873.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1822,1575468196873.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1823,1575468198960.0,"RT @medyaadami: Vakif Bank hisselerine cokuldu mu?
Vakif mallarina el mi konuldu?
Sorularinin cevabi bu floodda

Bir de vakiflarin faiz isl...",0.0
1824,1575468198960.0,"RT @medyaadami: Vakif Bank hisselerine cokuldu mu?
Vakif mallarina el mi konuldu?
Sorularinin cevabi bu floodda

Bir de vakiflarin faiz isl...",0.0
1825,1575468201401.0,"RT @ZuZi_to: #Carsamba Duydunuz mu
Dun gece  Vakifbanka Cokup
  % 58.5 hissesini,Hazine ve Maliye Bakanligina aktarmislar.

Ziraat Bankasi...",1.0
1826,1575468201401.0,"RT @ZuZi_to: #Carsamba Duydunuz mu
Dun gece  Vakifbanka Cokup
  % 58.5 hissesini,Hazine ve Maliye Bakanligina aktarmislar.

Ziraat Bankasi...",1.0
1827,1575468205404.0,RT @muhalif_samsun: Bir gece bir baktik Vakiflar Bankasinin yuzde 58.5 oranindaki hissesi Hazine ve Maliye Bakanligina devredilmis. 2.5 m...,1.0
1828,1575468205404.0,RT @muhalif_samsun: Bir gece bir baktik Vakiflar Bankasinin yuzde 58.5 oranindaki hissesi Hazine ve Maliye Bakanligina devredilmis. 2.5 m...,1.0
1829,1575468207226.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1830,1575468207226.0,"RT @lvntozrn: Sabah seysi yazari Dilek Gungore gore ;
#VakifBank hukumetin eline gecince, vakiflar hayir kurumlarina daha cok para harcaya...",1.0
1831,1575468207902.0,"RT @BDSenol: Kaybettim seni bir gece vakti...   - mikrop

Sevim kos, #Vakifbanka da coktuler...",1.0
1832,1575468207902.0,"RT @BDSenol: Kaybettim seni bir gece vakti...   - mikrop

Sevim kos, #Vakifbanka da coktuler...",1.0
1833,1575468210129.0,"RT @medyaadami: Vakif Bank hisselerine cokuldu mu?
Vakif mallarina el mi konuldu?
Sorularinin cevabi bu floodda

Bir de vakiflarin faiz isl...",0.0
1834,1575468210129.0,"RT @medyaadami: Vakif Bank hisselerine cokuldu mu?
Vakif mallarina el mi konuldu?
Sorularinin cevabi bu floodda

Bir de vakiflarin faiz isl...",0.0
1835,1575468215093.0,#dogakoleji nde krediye takilan satis meselesinin #vakifbank  ile ilgisi var mi acaba?,0.0
1836,1575468215093.0,#dogakoleji nde krediye takilan satis meselesinin #vakifbank  ile ilgisi var mi acaba?,0.0
1837,1575468215796.0,"RT @Damatcan: #VakifBank
Ulkenin Tapusunu Bir Kisiye Veriyorsunuz derken ben SAKA yapmiyordum...",0.0
1838,1575468215796.0,"RT @Damatcan: #VakifBank
Ulkenin Tapusunu Bir Kisiye Veriyorsunuz derken ben SAKA yapmiyordum...",0.0
1839,1575468216355.0,RT @themehmetaycan: Inanilmaz kotu bir ekonomi yonetimi. Bir an once ama bir an once dogru adimlar atilmali. Yoksa bu gunleri cok iyi gunle...,1.0
1840,1575468216355.0,RT @themehmetaycan: Inanilmaz kotu bir ekonomi yonetimi. Bir an once ama bir an once dogru adimlar atilmali. Yoksa bu gunleri cok iyi gunle...,1.0
1841,1575468231546.0,"RT @elhamdd: #HirsizFOX
#vakifbank 
#CerenOEzdemir
#iyigeceler

Arkadaslar bu defa hesap gidici cok yogun spam var 
Biraz destek lutfen 
Ol...",1.0
1842,1575468231546.0,"RT @elhamdd: #HirsizFOX
#vakifbank 
#CerenOEzdemir
#iyigeceler

Arkadaslar bu defa hesap gidici cok yogun spam var 
Biraz destek lutfen 
Ol...",1.0
1843,1575468241616.0,Iste arkadaslar dagittigimiz makarnayi yakip komuru yerseniz boyle yan etkileri oluyor. Sulenin mahkeme kararini d...,1.0
1844,1575468241616.0,Iste arkadaslar dagittigimiz makarnayi yakip komuru yerseniz boyle yan etkileri oluyor. Sulenin mahkeme kararini d...,1.0
1845,1575468243429.0,"RT @sporanaliz21: Herkesin gelmesi gereken mukemmel kazanc saglayacaginiz bir yer 
Paralari cuvalla almak isteyen buyursun gelsin 
#n...",1.0
1846,1575468243429.0,"RT @sporanaliz21: Herkesin gelmesi gereken mukemmel kazanc saglayacaginiz bir yer 
Paralari cuvalla almak isteyen buyursun gelsin 
#n...",1.0
1847,1575468245808.0,"RT @ArtNietsizmm: Biz uyurken #Vakifbankin %58.5 hissesi Hazine ve Maliye Bakanligina devredildi.

Kisacasi; Vakifbank artik somurulmeye v...",1.0
1848,1575468245808.0,"RT @ArtNietsizmm: Biz uyurken #Vakifbankin %58.5 hissesi Hazine ve Maliye Bakanligina devredildi.

Kisacasi; Vakifbank artik somurulmeye v...",1.0
1849,1575468245792.0,"RT @Turkuluscom: Kaygan zeminde iki otomobilin carpistigi kazada bir kisi oldu!

#Helinicinsusma #vakifbank #carsamba #carsamba #Trump #tur...",1.0
1850,1575468245792.0,"RT @Turkuluscom: Kaygan zeminde iki otomobilin carpistigi kazada bir kisi oldu!

#Helinicinsusma #vakifbank #carsamba #carsamba #Trump #tur...",1.0
1851,1575468254293.0,"RT @Turkuluscom: Hayalini kurdugu luks otomobili dukkaninda sergiliyor!

#Trump #carsamba #Helinicinsusma
#vakifbank #turkuluscom",1.0
1852,1575468254293.0,"RT @Turkuluscom: Hayalini kurdugu luks otomobili dukkaninda sergiliyor!

#Trump #carsamba #Helinicinsusma
#vakifbank #turkuluscom",1.0
1853,1575468258975.0,"RT @Turkuluscom: Zeytinburnunda seyir halindeki otomobil yandi!

#Helinicinsusma #vakifbank 
#carsamba #Trump #HedefKupa",1.0
1854,1575468258975.0,"RT @Turkuluscom: Zeytinburnunda seyir halindeki otomobil yandi!

#Helinicinsusma #vakifbank 
#carsamba #Trump #HedefKupa",1.0
1855,1575468268264.0,"RT @medyaadami: Vakif Bank hisselerine cokuldu mu?
Vakif mallarina el mi konuldu?
Sorularinin cevabi bu floodda

Bir de vakiflarin faiz isl...",0.0
1856,1575468268264.0,"RT @medyaadami: Vakif Bank hisselerine cokuldu mu?
Vakif mallarina el mi konuldu?
Sorularinin cevabi bu floodda

Bir de vakiflarin faiz isl...",0.0
1857,1575468268622.0,"RT @vilzyc_99: #VakifBankin %58,5 oraninda ki hisseleri bir hafta icinde Hazine ve Maliye Bakanligina devrediliyormus.

Yani anlayacagini...",1.0
1858,1575468268622.0,"RT @vilzyc_99: #VakifBankin %58,5 oraninda ki hisseleri bir hafta icinde Hazine ve Maliye Bakanligina devrediliyormus.

Yani anlayacagini...",1.0
1859,1575468271595.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1860,1575468271595.0,"RT @dilekgunn: Cahiliye devri.
Vakifbankin aylardir konusulan Vakiflar Genel Mudurlugu hisseleri Hazineye devredilince beyinler yandi.Kam...",1.0
1861,1575468272908.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1862,1575468272908.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1863,1575468277461.0,"Durmak Yok Yola Devam 
#AkParti #akparti #RecepTayyipErdogan

#carsamba #HirsizFOX #acunilicali #ismailkucukkaya...",0.0
1864,1575468277461.0,"Durmak Yok Yola Devam 
#AkParti #akparti #RecepTayyipErdogan

#carsamba #HirsizFOX #acunilicali #ismailkucukkaya...",0.0
1865,1575468306950.0,"RT @pikajemvendi: #VakifBank Babaniz kazandi deme sere*****r,babanizin mali gibi cokun hirsizlar",1.0
1866,1575468306950.0,"RT @pikajemvendi: #VakifBank Babaniz kazandi deme sere*****r,babanizin mali gibi cokun hirsizlar",1.0
1867,1575468308472.0,Hakli,1.0
1868,1575468308472.0,Hakli,1.0
1869,1575468313527.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1870,1575468313527.0,"RT @aysun_erkul: #Vakifbank DAMAT beye verilince susan GAFIL #Akpliler;
#imamoglu kaz sofrasina oturunca kas catan #dinci islamcilar;
#TC...",1.0
1871,1575525860898.0,"RT @ahval_tr: ''Vakifbankta gerceklestirilen bu ''devletlestirme ve yonetime el koyma'' operasyonuyla, bankanin Turkiye Varlik Fonuna (TVF)...",1.0
1872,1575525860898.0,"RT @ahval_tr: ''Vakifbankta gerceklestirilen bu ''devletlestirme ve yonetime el koyma'' operasyonuyla, bankanin Turkiye Varlik Fonuna (TVF)...",1.0
1873,1575525916287.0,"RT @hellonazli_: Bakin burasi onemli
#HalkBank davasi basladi
#VakifBankin %58 i hazineye devredildi
Bankanin hazineden bir yerlere peskes...",1.0
1874,1575525916287.0,"RT @hellonazli_: Bakin burasi onemli
#HalkBank davasi basladi
#VakifBankin %58 i hazineye devredildi
Bankanin hazineden bir yerlere peskes...",1.0
1875,1575525948355.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1876,1575525948355.0,RT @tarhan_hilmi: ''VAKIFBANK HISSELERININ HAZINEYE SATISI'' konusunu derledim toparladim buyrun,1.0
1877,1575525960078.0,"RT @AvukatBelcin: @dilekgunn Vakiflar, kamuya mi ait hanimefendi?! Gezetecisiniz, insan bilmiyorsa da, biraz arastirir yahu. Gercekten de,...",0.0
1878,1575525960078.0,"RT @AvukatBelcin: @dilekgunn Vakiflar, kamuya mi ait hanimefendi?! Gezetecisiniz, insan bilmiyorsa da, biraz arastirir yahu. Gercekten de,...",0.0
1879,1575525960478.0,"D LERI SOYLEYEMEYEN BIR YURTTASIN VATAN SEVGISI; (VE VAKIFBANK TA KATARLILARA GITMEK UZERE)
YETERI KATAR PARANIZ...",1.0
1880,1575525960478.0,"D LERI SOYLEYEMEYEN BIR YURTTASIN VATAN SEVGISI; (VE VAKIFBANK TA KATARLILARA GITMEK UZERE)
YETERI KATAR PARANIZ...",1.0
1881,1575525986758.0,"RT @Av_SelimYavuz: Bas cahil budur. Bu zekayla bu ulke gazeteci oluyorlar, baska ulkede olsa gazete dagiticisi ancak olur.",1.0
1882,1575525986758.0,"RT @Av_SelimYavuz: Bas cahil budur. Bu zekayla bu ulke gazeteci oluyorlar, baska ulkede olsa gazete dagiticisi ancak olur.",1.0
1883,1575526009427.0,"#Vakifbank in #Vakiflar bolumu #VarlikFonu na aktarildi,bu aktarmadan hemen once kiraya verilen dukkanlara yuzde 200 zam yaptilar",1.0
1884,1575526009427.0,"#Vakifbank in #Vakiflar bolumu #VarlikFonu na aktarildi,bu aktarmadan hemen once kiraya verilen dukkanlara yuzde 200 zam yaptilar",1.0
1885,1575526021906.0,Altunizade metro istasyonundaki ATM 2 gundur hizmet vermiyor @VakifBank,0.0
1886,1575526021906.0,Altunizade metro istasyonundaki ATM 2 gundur hizmet vermiyor @VakifBank,0.0
1887,1575526099323.0,"RT @colakrengin: #Vakifbank in #Vakiflar bolumu #VarlikFonu na aktarildi,bu aktarmadan hemen once kiraya verilen dukkanlara yuzde 200 zam y...",1.0
1888,1575526099323.0,"RT @colakrengin: #Vakifbank in #Vakiflar bolumu #VarlikFonu na aktarildi,bu aktarmadan hemen once kiraya verilen dukkanlara yuzde 200 zam y...",1.0
1889,1575526151050.0,Vakifbank hisselerin yarisi dun gece hazineye devredilmis. Ankara Gar patlamasinda olen polislerimiz icin toplanan...,1.0
1890,1575526151050.0,Vakifbank hisselerin yarisi dun gece hazineye devredilmis. Ankara Gar patlamasinda olen polislerimiz icin toplanan...,1.0
1891,1575526154507.0,"RT @mustfsnmz: Olur mu olur. 
Cunku Vakifbank, bilancosu sihhatli bir banka, niye durduk yerde Hazineye devredilsin? 
Gumusleri satmaya  d...",1.0
1892,1575526154507.0,"RT @mustfsnmz: Olur mu olur. 
Cunku Vakifbank, bilancosu sihhatli bir banka, niye durduk yerde Hazineye devredilsin? 
Gumusleri satmaya  d...",1.0
1893,1575526263785.0,"RT @operatorukurek: @gazetesozcu Ankara Medicana hastanesinde (Sogutozu, Cankaya) #kemoterapi tedavisi goren  Semsettin Dogan icin Brh + #t...",1.0
1894,1575526263785.0,"RT @operatorukurek: @gazetesozcu Ankara Medicana hastanesinde (Sogutozu, Cankaya) #kemoterapi tedavisi goren  Semsettin Dogan icin Brh + #t...",1.0
1895,1575526302773.0,Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1896,1575526302773.0,Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1897,1575526304958.0,"RT @ahval_tr: ''Vakifbankta gerceklestirilen bu ''devletlestirme ve yonetime el koyma'' operasyonuyla, bankanin Turkiye Varlik Fonuna (TVF)...",1.0
1898,1575526304958.0,"RT @ahval_tr: ''Vakifbankta gerceklestirilen bu ''devletlestirme ve yonetime el koyma'' operasyonuyla, bankanin Turkiye Varlik Fonuna (TVF)...",1.0
1899,1575526337975.0,"RT @ay_moon_ay: Vakifbanka da coktuler ama Ekonomi ucusa gecti! Sakin kotu demeyin.

#VakifBank",1.0
1900,1575526337975.0,"RT @ay_moon_ay: Vakifbanka da coktuler ama Ekonomi ucusa gecti! Sakin kotu demeyin.

#VakifBank",1.0
1901,1575526379994.0,Ulkeyi Katarlilara satmadiklarindan emin miyiz?,1.0
1902,1575526379994.0,Ulkeyi Katarlilara satmadiklarindan emin miyiz?,1.0
1903,1575526382942.0,RT @ibbmagdurlar: 100. Gunumuzde ilk programi @ulusalkanal da ''Televizyon Gazetesi'' programinda yaptik.Bircok konuya degindigimiz ve seslen...,1.0
1904,1575526382942.0,RT @ibbmagdurlar: 100. Gunumuzde ilk programi @ulusalkanal da ''Televizyon Gazetesi'' programinda yaptik.Bircok konuya degindigimiz ve seslen...,1.0
1905,1575526411022.0,"Game Day!
 2019 FIVB Womens Club World Championship
[?]Pool B
 Igor Gorgonzola Novara - VakifBank
 Shaoxing Olym...",1.0
1906,1575526411022.0,"Game Day!
 2019 FIVB Womens Club World Championship
[?]Pool B
 Igor Gorgonzola Novara - VakifBank
 Shaoxing Olym...",1.0
1907,1575526438209.0,RT @BirGun_Gazetesi: Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1908,1575526438209.0,RT @BirGun_Gazetesi: Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1909,1575526438450.0,RT @BirGun_Gazetesi: Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1910,1575526438450.0,RT @BirGun_Gazetesi: Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1911,1575526486254.0,RT @BirGun_Gazetesi: Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1912,1575526486254.0,RT @BirGun_Gazetesi: Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1913,1575526522792.0,"RT @ahval_tr: ''Vakifbankta gerceklestirilen bu ''devletlestirme ve yonetime el koyma'' operasyonuyla, bankanin Turkiye Varlik Fonuna (TVF)...",1.0
1914,1575526522792.0,"RT @ahval_tr: ''Vakifbankta gerceklestirilen bu ''devletlestirme ve yonetime el koyma'' operasyonuyla, bankanin Turkiye Varlik Fonuna (TVF)...",1.0
1915,1575526559919.0,RT @mrw_ayd: Kaz festivalinde Imamoglu sarap icti diye ortaligi yikan koyunlar simdi  #vakifbank damada peskes cekilirken neden susuyor? So...,1.0
1916,1575526559919.0,RT @mrw_ayd: Kaz festivalinde Imamoglu sarap icti diye ortaligi yikan koyunlar simdi  #vakifbank damada peskes cekilirken neden susuyor? So...,1.0
1917,1575526597771.0,"RT @Ert_okr_24: Bak kocum! Sen kisa pantolunla gezerken ben agababalarina racon kesiyorumdum.. 

#VakifBank
#Istanbul",1.0
1918,1575526597771.0,"RT @Ert_okr_24: Bak kocum! Sen kisa pantolunla gezerken ben agababalarina racon kesiyorumdum.. 

#VakifBank
#Istanbul",1.0
1919,1575526613319.0,"@BirGun_Gazetesi #VakiflarBankasinin yuzde 58,5 hissesi,Resmi Gazetede kararname ile #Hazineye devredildi
Yani,o...",1.0
1920,1575526613319.0,"@BirGun_Gazetesi #VakiflarBankasinin yuzde 58,5 hissesi,Resmi Gazetede kararname ile #Hazineye devredildi
Yani,o...",1.0
1921,1575526620325.0,RT @muslimgunduz: Yani dunyada sadece 40 milyon iscimi fabrika kolesi veya dukkaninda calisirken bankalara kolelik yapiyor.Sayida hata var...,1.0
1922,1575526620325.0,RT @muslimgunduz: Yani dunyada sadece 40 milyon iscimi fabrika kolesi veya dukkaninda calisirken bankalara kolelik yapiyor.Sayida hata var...,1.0
1923,1575526668085.0,Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devri,0.0
1924,1575526668085.0,Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devri,0.0
1925,1575526687782.0,oooohhhkkk,1.0
1926,1575526687782.0,oooohhhkkk,1.0
1927,1575526688536.0,RT @BirGun_Gazetesi: Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1928,1575526688536.0,RT @BirGun_Gazetesi: Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1929,1575526748679.0,"Dinleyen, anlayan, yapan zeka Vibiyle tanismak icin VakifBank Mobil Bankacilik uygulamasini indirebilirsiniz....",1.0
1930,1575526748679.0,"Dinleyen, anlayan, yapan zeka Vibiyle tanismak icin VakifBank Mobil Bankacilik uygulamasini indirebilirsiniz....",1.0
1931,1575526749113.0,RT @BirGun_Gazetesi: Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1932,1575526749113.0,RT @BirGun_Gazetesi: Karliligi bir tarafa biraktik diyen Vakifbank Hazineye devredildi: Zarar artik Hazinenin,1.0
1933,1575526752164.0,"@TansuTahinci @bernalacin35 Sacma sapan kritik yapmayin 
Vakifbank ne oldu kimse konusuyormu ......",0.0
1934,1575526752164.0,"@TansuTahinci @bernalacin35 Sacma sapan kritik yapmayin 
Vakifbank ne oldu kimse konusuyormu ......",0.0
1935,1575526766938.0,@muslimgunduz Yani dunyada sadece 40 milyon iscimi fabrika kolesi veya dukkaninda calisirken bankalara kolelik yapi...,1.0
1936,1575526766938.0,@muslimgunduz Yani dunyada sadece 40 milyon iscimi fabrika kolesi veya dukkaninda calisirken bankalara kolelik yapi...,1.0
1937,1575526769561.0,"RT @sadecefero: #VakifBankin %58,5 oraninda ki hisseleri bir hafta icinde Hazine ve Maliye Bakanligina devrediliyormus
Ve bu yuzden 1 yil...",1.0
1938,1575526769561.0,"RT @sadecefero: #VakifBankin %58,5 oraninda ki hisseleri bir hafta icinde Hazine ve Maliye Bakanligina devrediliyormus
Ve bu yuzden 1 yil...",1.0
1939,1575526795774.0,"RT @fratnadirbingl: Cocuk Olmak Zor,Hayvan Olmak Zor, KADIN Olmak Zor,Agac Olmak Nile Zor 
Yasamak Ne Zor Artik Buralarda.
Oysa Bir Erkege...",0.0
1940,1575526795774.0,"RT @fratnadirbingl: Cocuk Olmak Zor,Hayvan Olmak Zor, KADIN Olmak Zor,Agac Olmak Nile Zor 
Yasamak Ne Zor Artik Buralarda.
Oysa Bir Erkege...",0.0
1941,1575526798663.0,tt olmus #seks halbuki #Vakifbank hazineye devredilmisti...,1.0
1942,1575526798663.0,tt olmus #seks halbuki #Vakifbank hazineye devredilmisti...,1.0
1943,1575526811959.0,"Twittera girip ulkede ne olmus acaba derken bir bakiyorsun dun #vakifbank devredilmis, ertesi gunun sabahinda gund...",0.0
1944,1575526811959.0,"Twittera girip ulkede ne olmus acaba derken bir bakiyorsun dun #vakifbank devredilmis, ertesi gunun sabahinda gund...",0.0
1945,1575526815464.0,"Novara-VakifBank Istanbul, Mondiale per club 2019 volley femminile: orario dinizio e come vederla in tv e streaming",1.0
1946,1575526815464.0,"Novara-VakifBank Istanbul, Mondiale per club 2019 volley femminile: orario dinizio e come vederla in tv e streaming",1.0
1947,1575526816545.0,"RT @Samedkarakayaa: Twittera girip ulkede ne olmus acaba derken bir bakiyorsun dun #vakifbank devredilmis, ertesi gunun sabahinda gundem #...",1.0
1948,1575526816545.0,"RT @Samedkarakayaa: Twittera girip ulkede ne olmus acaba derken bir bakiyorsun dun #vakifbank devredilmis, ertesi gunun sabahinda gundem #...",1.0
1949,1575526831285.0,"RT @Samedkarakayaa: Twittera girip ulkede ne olmus acaba derken bir bakiyorsun dun #vakifbank devredilmis, ertesi gunun sabahinda gundem #...",1.0
1950,1575526831285.0,"RT @Samedkarakayaa: Twittera girip ulkede ne olmus acaba derken bir bakiyorsun dun #vakifbank devredilmis, ertesi gunun sabahinda gundem #...",1.0
1951,1575526854674.0,"RT @mustfsnmz: Olur mu olur. 
Cunku Vakifbank, bilancosu sihhatli bir banka, niye durduk yerde Hazineye devredilsin? 
Gumusleri satmaya  d...",1.0
1952,1575526854674.0,"RT @mustfsnmz: Olur mu olur. 
Cunku Vakifbank, bilancosu sihhatli bir banka, niye durduk yerde Hazineye devredilsin? 
Gumusleri satmaya  d...",1.0
1953,1575526925558.0,RT @t24comtr: ''Sahipligi Hazineye gecen Vakifbank hisselerinin Varlik Fonuna devri oldukca muhtemel'',1.0
1954,1575526925558.0,RT @t24comtr: ''Sahipligi Hazineye gecen Vakifbank hisselerinin Varlik Fonuna devri oldukca muhtemel'',1.0
1955,1575526930012.0,"RT @Samedkarakayaa: Twittera girip ulkede ne olmus acaba derken bir bakiyorsun dun #vakifbank devredilmis, ertesi gunun sabahinda gundem #...",1.0
1956,1575526930012.0,"RT @Samedkarakayaa: Twittera girip ulkede ne olmus acaba derken bir bakiyorsun dun #vakifbank devredilmis, ertesi gunun sabahinda gundem #...",1.0
1957,1575526940339.0,"Satilmaz, 50 milyon dolar yatirim yapma kosulu ile 25 yilligina isletme hakki devredilir...",1.0
1958,1575526940339.0,"Satilmaz, 50 milyon dolar yatirim yapma kosulu ile 25 yilligina isletme hakki devredilir...",1.0
1959,1575526965016.0,"RT @Samedkarakayaa: Twittera girip ulkede ne olmus acaba derken bir bakiyorsun dun #vakifbank devredilmis, ertesi gunun sabahinda gundem #...",1.0
1960,1575526965016.0,"RT @Samedkarakayaa: Twittera girip ulkede ne olmus acaba derken bir bakiyorsun dun #vakifbank devredilmis, ertesi gunun sabahinda gundem #...",1.0
1961,1575526966410.0,RT @muslimgunduz: Yani dunyada sadece 40 milyon iscimi fabrika kolesi veya dukkaninda calisirken bankalara kolelik yapiyor.Sayida hata var...,1.0
1962,1575526966410.0,RT @muslimgunduz: Yani dunyada sadece 40 milyon iscimi fabrika kolesi veya dukkaninda calisirken bankalara kolelik yapiyor.Sayida hata var...,1.0
1963,1575526982717.0,"RT @nasuhbektas: Yabanciya sat 
Borc al 
Ithal et 
Itibar icin harca
Soran olursa din davasi de gec",1.0
1964,1575526982717.0,"RT @nasuhbektas: Yabanciya sat 
Borc al 
Ithal et 
Itibar icin harca
Soran olursa din davasi de gec",1.0
